number,title,pageid,namespace,length,touched,last_revision,langs_count,category,wiki_lang
567,Cuộc_chiến_cuối_cùng_của_Cộng_hòa_La_Mã,3265367,,3052,20230525043757,70030729,,History,vi
568,Người_hiện_đại_sơ_khai,3270140,,25944,20230704092254,70404733,,History,vi
571,Richard_Leakey,3277461,,7806,20220627000311,68780340,,History,vi
579,Danh_sách_hóa_thạch_tiến_hóa_của_con_người,3311841,,71453,20230323220505,69809591,,History,vi
581,Java_Man,3338147,,12341,20221231185144,69494151,,History,vi
582,Người_cổ_xưa,3340224,,10336,20220820163039,69020269,,History,vi
585,Đế_chế_Kanem–Bornu,3366370,,6215,20230615043506,70340496,,History,vi
588,Madrid_Skylitzes,3372488,,2859,20211230205442,67768636,,History,vi
590,Danh_sách_thập_niên,3379566,,12232,20230703090547,70401618,,History,vi
592,Cao_Ly_sử,3402791,,1961,20190909022642,55234458,,History,vi
593,Lịch_sử_châu_Mỹ,3405765,,28169,20230519105038,69996577,,History,vi
597,Nhà_Přemysl,3444401,,2085,20220103073218,67807615,,History,vi
598,Thuật_chép_sử,3501380,,8275,20220113025914,67936616,,History,vi
604,Chiến_dịch_Reinhard,3568170,,3564,20220105062118,67855169,,History,vi
605,Lịch_sử_Trung_Á,3636285,,28015,20230205224351,69646401,,History,vi
606,Danh_sách_vương_triều_Ai_Cập,3638317,,7651,20221220222133,69454820,,History,vi
609,Phả_hệ_các_Hoàng_đế_Đông_La_Mã,3658266,,19713,20200822220819,63613368,,History,vi
610,Sự_kết_thúc_của_chủ_nghĩa_cộng_sản,3663527,,797,20220903065028,69066724,,History,vi
612,Hậu_kỳ_cổ_đại,3666649,,3055,20211017205730,66395102,,History,vi
613,Ab_urbe_condita,3676101,,2484,20230304055327,69741073,,History,vi
615,Ma_Cao_thuộc_Bồ_Đào_Nha,3679863,,6307,20230327081815,69819843,,History,vi
619,Lịch_sử_Thụy_Điển,3693993,,10830,20221220220737,69454413,,History,vi
620,Niketas_Choniates,3704251,,7172,20220330163957,68377764,,History,vi
621,Pháp_quan_thái_thú,7132379,,2980,20200822103329,63596915,,History,vi
622,Theodoros_Alyates,7444808,,1825,20170902052631,30715702,,History,vi
623,Palladius_(Caesar),7449663,,1750,20211213091713,67502492,,History,vi
642,Các_vị_thần_người_da_trắng,11904317,,11202,20230611130616,70128154,,History,vi
652,Chiến_tranh_Do_Thái-La_Mã_thứ_nhất,13826271,,4003,20211204020258,67290366,,History,vi
654,Lịch_Holocen,13967531,,14223,20230625092529,70375691,,History,vi
660,Sacsayhuamán,14266428,,6573,20210827181539,65856026,,History,vi
666,Liber_Linteus,14678617,,2621,20210827022308,65828395,,History,vi
672,Kỷ_nguyên_Napoléon,14868461,,5870,20220710071142,68829085,,History,vi
673,Tứ_Di,14892148,,5064,20220319080358,68312842,,History,vi
674,Lịch_sử_hiện_đại,14905054,,7660,20221006131844,69168747,,History,vi
675,Cái_nôi_nền_văn_minh,14913296,,7754,20221231182610,69493509,,History,vi
677,Danh_sách_Nữ_viện_(Nhật_Bản),14934097,,21559,20230323022931,69806561,,History,vi
