number,title,pageid,namespace,length,touched,last_revision,langs_count,category,wiki_lang
394,Library_technician,6363618,,6472,20230324022325,1146308541,,Libraries & information,en
395,International_Standard_Archival_Authority_Record,36346611,,1544,20200910054257,977661048,,Libraries & information,en
397,Public_bookcase,37110651,,11911,20230704131924,1163366035,,Libraries & information,en
399,Library_Hub_Discover,63201740,,1309,20200820095648,973972861,,Libraries & information,en
401,List_of_national_and_state_libraries,426894,,111434,20230707015608,1163904528,,Libraries & information,en
404,Collective_collection,62445031,,18877,20230415171927,1149987121,,Libraries & information,en
406,Library_Services_and_Construction_Act,9147956,,7908,20230330034440,1147312404,,Libraries & information,en
407,Library_of_Pergamum,10991149,,11211,20230411014441,1149247508,,Libraries & information,en
412,E-LIS,20756799,,9867,20191102130502,924203401,,Libraries & information,en
414,INFOhio,4161647,,1077,20210423125109,1019456350,,Libraries & information,en
417,Montana_Library_Association,55136872,,2807,20230412224352,1149549138,,Libraries & information,en
419,Emmett_Leahy_Award,65773324,,13338,20230607184904,1159021910,,Libraries & information,en
422,Santa_Rosa_County_Library_System,66023094,,2493,20221115034305,1121970089,,Libraries & information,en
423,Society_to_Encourage_Studies_at_Home,11906421,,4338,20230529080122,1157533047,,Libraries & information,en
426,Tan_Sri_Dr._Abdullah_Sanusi_Digital_Library,30645648,,1371,20230727170300,1167421014,,Libraries & information,en
432,National_Leadership_Grants_for_Libraries,44728770,,4050,20221108084030,1120690625,,Libraries & information,en
444,Russian_State_Archive_of_Contemporary_History,13747410,,2020,20220321133056,1078416289,,Libraries & information,en
456,Reference_desk,17892,,12102,20230429030926,1152253327,,Libraries & information,en
457,Electronic_resource_management,17226975,,4160,20210820142645,1039750635,,Libraries & information,en
460,Library_anxiety,10542869,,15687,20230513192707,1154645447,,Libraries & information,en
464,Russian_State_Children's_Library,70830225,,4503,20220521020044,1088960378,,Libraries & information,en
468,Institute_of_Museum_and_Library_Services,9580612,,18023,20230426194817,1151873218,,Libraries & information,en
472,Carnegie_library,497231,,44309,20230720233241,1166344321,,Libraries & information,en
473,Citation,97585,,40255,20230724082539,1166874510,,Libraries & information,en
481,National_Library_of_Myanmar,14336093,,4775,20230325162800,1146557702,,Libraries & information,en
483,Ludu_Library,73165303,,3618,20230326072003,1146664305,,Libraries & information,en
484,Douglass-Truth_Branch_Library,72637689,,4354,20230703005441,1163105554,,Libraries & information,en
491,Poison_Book_Project,73362483,,8399,20230410045158,1149094731,,Libraries & information,en
492,Library_cat,39733015,,9517,20230614153156,1160127151,,Libraries & information,en
494,Distributed_library,465657,,2170,20220709085833,1097202534,,Libraries & information,en
496,Digital_library,18934863,,49457,20230723224453,1166814130,,Libraries & information,en
500,Private_library,2556429,,34172,20230723183214,1166781132,,Libraries & information,en
502,Camden_Town_Library,67605028,,1793,20220620205355,1094115428,,Libraries & information,en
505,Bibliothèque_littéraire_Jacques-Doucet,50777812,,3195,20230217152504,1139927113,,Libraries & information,en
506,National_Library_of_Kuwait,15982608,,2323,20230524054104,1156703882,,Libraries & information,en
509,BETH_–_European_Theological_Libraries,36946440,,12876,20230615074152,1160239230,,Libraries & information,en
510,Passos_Manuel_Library,61334411,,1742,20230428114659,1152130309,,Libraries & information,en
513,Mercantile_Library_Association_of_San_Francisco,30196210,,3538,20200311150628,945054337,,Libraries & information,en
520,The_People's_Library,33797225,,27863,20221104063911,1119939037,,Libraries & information,en
524,Freedom_libraries,69148369,,10713,20230425215134,1151728726,,Libraries & information,en
528,Rossford_Public_Library,19693319,,5270,20230730122255,1167885108,,Libraries & information,en
532,St._Moritz_Library,15724556,,1745,20230511082146,1154261298,,Libraries & information,en
537,National_and_University_Library_of_the_Republika_Srpska,34725504,,3861,20210301191157,1009671588,,Libraries & information,en
545,Cabinet_de_lecture,41811015,,8261,20230420133211,1150854674,,Libraries & information,en
546,Reference_scenario,8912106,,2074,20210922175852,1045834952,,Libraries & information,en
548,Library_Systems_&_Services,28963693,,2177,20201211053018,993552564,,Libraries & information,en
551,E-book_lending,37964116,,9675,20230512214052,1154494262,,Libraries & information,en
552,Arquivo_Histórico_de_Moçambique,55682972,,2120,20200509174517,955765487,,Libraries & information,en
555,Sikh_Reference_Library,30955521,,16883,20230702220333,1163087242,,Libraries & information,en
558,Known-item_search,60269304,,1895,20230301180118,1142308106,,Libraries & information,en
561,Library_technical_services,6820331,,4261,20220810230948,1103760607,,Libraries & information,en
567,Hamilton_City_Libraries_(New_Zealand),14370290,,9913,20230721022744,1166364891,,Libraries & information,en
569,Bethlehem_Library,40241083,,2897,20230215134542,1139504332,,Libraries & information,en
570,Lancaster-Oslo-Bergen_Corpus,22302452,,2343,20230204025041,1137337748,,Libraries & information,en
574,Nepal_National_Library,15982623,,2422,20230129182527,1136303556,,Libraries & information,en
576,Social_Science_Library,12182603,,3558,20221205190316,1125767551,,Libraries & information,en
