number,title,pageid,namespace,length,touched,last_revision,langs_count,category,wiki_lang
573,Kauza_agenta_s_ricinem,1595484,,18969,20220505224812,21224299,,Politics and government,cs
575,Konfederace_politických_vězňů_České_republiky,399380,,8880,20220511215038,21262506,,Politics and government,cs
577,Liberalizace,1031319,,5588,20230722200615,22996211,,Politics and government,cs
579,Lidská_práva,34401,,10483,20230620142733,22902004,,Politics and government,cs
581,Mediace,494567,,20168,20221123141002,21945541,,Politics and government,cs
583,Organizace_pro_hospodářskou_spolupráci_a_rozvoj,11719,,13994,20230415184933,22704462,,Politics and government,cs
584,Pizzagate,1626665,,5635,20230129230224,22392595,,Politics and government,cs
585,Personalismo,530714,,3216,20230624212852,22916189,,Politics and government,cs
587,Keith_Rowley,1845700,,6698,20230615070350,22887952,,Politics and government,cs
589,Delegát,153568,,1405,20230705214436,22943762,,Politics and government,cs
590,Politická_komunikace,1537668,,6602,20221113182213,21879493,,Politics and government,cs
591,Personalizace_politické_komunikace,1208813,,3234,20230109190736,22321168,,Politics and government,cs
594,Internacionála_(politika),12961,,1903,20230419181553,22719061,,Politics and government,cs
596,Interpelace,761011,,2312,20221118180534,21906564,,Politics and government,cs
597,Politická_ideologie,186011,,12717,20230331073052,22590788,,Politics and government,cs
598,America:_From_Freedom_to_Fascism,253561,,7117,20220502163803,21213637,,Politics and government,cs
599,Devoluce,899640,,1154,20210806061837,20303675,,Politics and government,cs
600,Konzervatismus,29391,,22410,20230615133515,22888903,,Politics and government,cs
602,Korupce_v_Ugandě,1706058,,7084,20220823042907,21612464,,Politics and government,cs
603,Konstruktivismus_(mezinárodní_vztahy),1231458,,2105,20230716203421,22980777,,Politics and government,cs
604,Pretorianismus,1252480,,2158,20230712214336,22972031,,Politics and government,cs
606,Pohraniční_stráž,228249,,10223,20230710111433,22963445,,Politics and government,cs
607,Legitimita,510247,,9264,20221103101327,21828266,,Politics and government,cs
608,Evropský_úřad_pro_boj_proti_podvodům,1164201,,2676,20220312072756,21027292,,Politics and government,cs
609,Svrchovanost,19573,,8901,20221119220247,21912993,,Politics and government,cs
610,Právo_na_život,36553,,20706,20230308123853,22526515,,Politics and government,cs
611,Křesťanská_demokracie,191800,,12709,20230708212400,22954497,,Politics and government,cs
612,Státník,602214,,464,20230101090721,22285041,,Politics and government,cs
614,Neokonzervatismus,608452,,12459,20230408210035,22633638,,Politics and government,cs
616,Mezinárodní_den_proti_homofobii_a_transfobii,538224,,12092,20230516163400,22797963,,Politics and government,cs
617,Seznam_československých_stranických_a_politických_škol,669366,,2037,20211229013339,20768116,,Politics and government,cs
620,Nolanův_diagram,619528,,3080,20221010233644,21754651,,Politics and government,cs
622,Restituce,28978,,2521,20210808155532,20341417,,Politics and government,cs
