number,title,pageid,namespace,length,touched,last_revision,langs_count,category,wiki_lang
242,Ferrotypie,528235,,3060,20230624075859,22914475,,Visual arts,cs
243,Modern_Warfare_2:_Ghost,815439,,674,20200103211941,17999073,,Visual arts,cs
244,Ultimátní_komiksový_komplet,886161,,48448,20230616204335,22892267,,Visual arts,cs
245,Alien_Loves_Predator,431980,,1771,20211101165612,20600159,,Visual arts,cs
246,Asterix,20250,,15848,20230603194340,22853438,,Visual arts,cs
247,Typologie_(architektura),410133,,2271,20210116122924,19363795,,Visual arts,cs
248,XIII,418525,,2237,20190602081218,17312449,,Visual arts,cs
249,Thaddaeus_Ropac,1520572,,2032,20230225122304,22493327,,Visual arts,cs
251,Miloslav_Holý,489092,,9794,20230709061642,22954998,,Visual arts,cs
253,Shabby_chic,989727,,1173,20200319193239,18279207,,Visual arts,cs
256,Ladislav_Čepelák,708456,,8721,20230709061641,22954900,,Visual arts,cs
257,Google_Arts_&_Culture,1206258,,2105,20221212101240,22210773,,Visual arts,cs
259,Grafický_designér,368446,,1472,20221104160727,21837323,,Visual arts,cs
261,Prostorová_kompozice,759955,,489,20160904142950,14077909,,Visual arts,cs
263,Obrazárna,665266,,4448,20220408191905,21127205,,Visual arts,cs
264,Ekoarchitektura,483731,,2477,20210723123322,20230864,,Visual arts,cs
265,Vitráž,265168,,6816,20220723014140,21510593,,Visual arts,cs
266,Sliver_building,1504866,,4205,20210511133058,19816766,,Visual arts,cs
271,Otakar_Sedloň,143911,,7885,20230122191409,22371423,,Visual arts,cs
276,Rastrová_grafika,42383,,2732,20230512061438,22785827,,Visual arts,cs
277,Design,111686,,14604,20230314232256,22545176,,Visual arts,cs
280,Graffiti,99035,,28826,20230628061101,22924059,,Visual arts,cs
283,Střešní_krytina,79472,,4432,20210719104253,20195161,,Visual arts,cs
284,Manga,9056,,38009,20230719142942,22988249,,Visual arts,cs
285,Woodburytypie,446885,,4841,20230207115501,22421152,,Visual arts,cs
286,Rage_Comics,768121,,5531,20230220012025,22466893,,Visual arts,cs
291,Body_art,1610654,,3135,20230605221213,22859440,,Visual arts,cs
293,Vytvořené_prostředí,1343683,,2533,20230525212357,22827809,,Visual arts,cs
295,Nefotorealistické_zobrazování,242650,,775,20210808134613,20333868,,Visual arts,cs
297,Groteska_(výtvarné_umění),719759,,3265,20210723204503,20235662,,Visual arts,cs
298,Thorgal,149405,,6453,20230102160615,22291481,,Visual arts,cs
299,Silueta,267179,,2363,20230103140057,22295368,,Visual arts,cs
300,Sochař,148260,,1798,20210514050527,19853326,,Visual arts,cs
301,Spolek_pracovníků_v_umění_a_ve_vědě_Purkyně,1250039,,7176,20211014193419,20548568,,Visual arts,cs
304,Seznam_funkcionalistických_staveb_v_Praze,1754205,,58601,20230709140158,22959957,,Visual arts,cs
307,Gutenbergův_dům,1678493,,5416,20221015115858,21769100,,Visual arts,cs
309,Grafika,64165,,12744,20230320140606,22560933,,Visual arts,cs
310,Plastelína,145954,,1402,20210826085750,20417217,,Visual arts,cs
311,Peter_MacGill,1475709,,2950,20220527114011,21330104,,Visual arts,cs
314,Litinové_dekorace_z_Kasli,1640886,,8256,20230510055207,22779770,,Visual arts,cs
315,Sursum,236775,,3162,20210803094129,20273289,,Visual arts,cs
318,Terakota,218722,,4874,20220529051011,21337538,,Visual arts,cs
321,Louis_Vivin,1777448,,2711,20230723040743,22996548,,Visual arts,cs
