"number","title","pageid","namespace","length","touched"
"178","Chan_Is_Missing","73392","","13596","20230414111059"
"179","The_Cheat_(1915_film)","73395","","11465","20221118005814"
"180","Chulas_Fronteras","73398","","2912","20230629031736"
"181","City_Lights","73401","","53748","20230616023226"
"182","Sullivan's_Travels","73402","","22606","20230613131445"
"183","Civilization_(film)","73405","","18634","20221225025923"
"184","Cologne:_From_the_Diary_of_Ray_and_Esther","73409","","3103","20230127153817"
"185","Cops_(film)","73411","","5082","20220821053050"
"186","North_by_Northwest","73412","","62813","20230621132747"
"187","A_Corner_in_Wheat","73413","","5297","20230520171127"
"188","The_Cool_World_(film)","73414","","8204","20230530001012"
"189","Czechoslovakia_1968","73417","","6111","20230701110122"
"190","David_Holzman's_Diary","73419","","44309","20230320144059"
"191","The_Day_the_Earth_Stood_Still","73422","","43108","20230701033948"
"192","Dead_Birds_(1963_film)","73423","","19311","20230627090017"
"193","The_Deer_Hunter","73425","","98103","20230702085103"
"194","Detour_(1945_film)","73427","","22798","20230626135900"
"195","Do_the_Right_Thing","73428","","45683","20230620014924"
"196","The_Docks_of_New_York","73432","","17607","20230604154428"
"197","Dog_Star_Man","73434","","10869","20230610155530"
"198","Dont_Look_Back","73437","","12740","20230601101700"
"199","Double_Indemnity","73438","","64632","20230501224307"
"200","Duck_Amuck","73439","","14238","20230703144038"
"201","Duck_Soup_(1933_film)","73440","","49223","20230310155347"
"202","E.T._the_Extra-Terrestrial","73441","","129935","20230701200604"
"203","Easy_Rider","73444","","50164","20230608203537"
"204","Eaux_d'Artifice","73447","","4310","20230615050736"
"205","El_Norte_(film)","73451","","25144","20230624025441"
"206","The_Exploits_of_Elaine","73455","","8343","20220820054556"
"207","The_Fall_of_the_House_of_Usher_(1928_American_film)","73457","","6703","20230127141158"
"208","Fantasia_(1940_film)","73460","","135083","20230701021039"
"209","Fatty's_Tintype_Tangle","73463","","3649","20230320144245"
"210","Five_Easy_Pieces","73467","","23406","20230529211317"
"211","Flash_Gordon_(serial)","73471","","16740","20230508011925"
"212","Footlight_Parade","73473","","18232","20230628190936"
"213","Force_of_Evil","73475","","9199","20230317224613"
"214","The_Forgotten_Frontier","73478","","4013","20230320150605"
"215","Frank_Film","73483","","5779","20230411154652"
"216","Frankenstein_(1931_film)","73488","","62935","20230622060723"
"217","Freaks_(1932_film)","73494","","59611","20230618211614"
"218","From_the_Manger_to_the_Cross","73497","","12543","20230304234931"
"219","Fury_(1936_film)","73498","","10653","20220928152035"
"220","Gerald_McBoing-Boing","73830","","11569","20230530223259"
"221","Gertie_the_Dinosaur","73842","","46299","20230526103412"
"222","The_Godfather_Part_II","73875","","59274","20230702153043"
"223","The_Gold_Rush","73882","","27083","20230601101713"
"224","Grass_(1925_film)","73900","","11266","20230424071220"
"225","The_Great_Train_Robbery_(1903_film)","73919","","35593","20230525021237"
"226","Greed_(1924_film)","73930","","80340","20230614193623"
"227","Gun_Crazy","73937","","13457","20230622210412"
"228","The_Heiress","73970","","17323","20230704003545"
"229","Hell's_Hinges","73977","","13759","20230212043029"
"230","Hindenburg_disaster_newsreel_footage","73979","","20303","20230523162919"
"231","High_School_(1968_film)","73988","","6554","20230318235441"
"232","High_Noon","74011","","44447","20230624185905"
"233","His_Girl_Friday","74018","","50894","20230623080639"
"234","The_Hitch-Hiker","74028","","17548","20230511083509"
"235","Hoosiers_(film)","74375","","33021","20230514001740"
"236","Hospital_(1970_film)","74376","","4815","20230128014304"
"237","The_Hospital","74381","","11660","20230415061136"
"238","The_House_in_the_Middle","74383","","4945","20230206141752"
"239","How_the_West_Was_Won_(film)","74387","","35160","20230627001408"
"240","The_Immigrant_(1917_film)","74391","","11406","20230317234241"
"241","In_the_Land_of_the_Head_Hunters","74392","","13190","20230320144721"
"242","Invasion_of_the_Body_Snatchers","74394","","43933","20230618034614"
"243","Rear_Window","74577","","36926","20230610183229"
"244","The_Italian_(1915_film)","74823","","19263","20230320150621"
