"number","title","pageid","namespace","length","touched"
"170","Vlády_jmenované_roku_1945","1556314","Category","175","20220721082008"
"171","Vláda_Španělska","1766703","Category","182","20220622125416"
"172","Ředitelství_služby_cizinecké_policie","1163522","","15050","20230630175022"
"173","Vlády_Státu_Izrael","846416","Template","2543","20221229200027"
"174","Dělnická_stráž","661405","","1894","20220308092721"
"175","Vlády_podle_roku_jmenování","1555696","Category","157","20230420193122"
"176","Vlády_jmenované_roku_2012","1556243","Category","175","20220721082033"
"177","Vlády_jmenované_roku_1988","1556267","Category","175","20220721082021"
"178","Neúspěšné_pokusy_o_státní_převrat","1016123","Category","74","20210225004116"
"179","Pierre-André_Kombila","1695507","","14547","20230702213417"
"180","Senátní_palác_(Moskevský_kreml)","1344765","","7237","20230409110523"
"181","Vlády_Saska","1656370","Category","114","20210203231408"
"182","Vlády_Protektorátu_Čechy_a_Morava","611844","Category","124","20120619134518"
"183","Vlády_jmenované_roku_1934","1556336","Category","175","20220721082004"
"184","DR-CAFTA","253562","","2995","20230101105646"
"185","Vojenská_spojenectví","54262","Category","141","20150404064132"
"186","Colmar-Berg_(zámek)","1592465","","4658","20221128154501"
"187","Vlády_jmenované_roku_1930","1556341","Category","175","20220721082002"
"188","Pochod_na_Řím","286503","","4948","20210905135706"
"189","Královská_sídla","742810","Category","98","20160717172041"
"190","Třetí_vláda_Jana_Malypetra","1777704","Template","2241","20230430203535"
"191","Lublinský_trojúhelník","1670792","","20612","20221028211250"
"192","Vlády_jmenované_roku_1927","1556346","Category","175","20220721082001"
"193","Vlády_Německa","594625","Template","5939","20211208130305"
"194","Tancredo_Neves","1275615","","1882","20221128092739"
"195","Jihoamerické_mezivládní_organizace","759739","Category","67","20120114134242"
"196","Měnové_unie","1469715","Category","218","20220531153427"
"197","Vláda_Donalda_Trumpa","1642152","Template","5362","20220920122757"
"198","Vojenský_převrat_v_Nigeru_(1999)","1826092","","2192","20230712185805"
"199","Vlády_jmenované_roku_2017","1555699","Category","175","20220721082035"
"200","Ministři_podle_úřadu","438700","Category","80","20230414172957"
"201","Vlády_jmenované_roku_1964","1556299","Category","175","20220721082015"
"202","Vláda_USA","360057","Category","242","20140612102359"
"203","Mezinárodní_stálá_komise_pro_zkoušky_ručních_palných_zbraní","1270043","","4253","20210515033747"
"204","Arktická_rada","908677","","4691","20221128200650"
"205","Vlády_Slovenské_republiky","185590","Category","853","20220622200618"
"206","Vlády_Estonska","624589","Template","984","20200428204235"
"207","Premiéři_podle_kontinentů","1732737","Category","66","20230420200100"
"208","Diokleciánův_palác","290973","","4369","20221213083832"
"209","Vlády_jmenované_roku_1937","1556320","Category","175","20220721082005"
"210","Volby_premiéra","805437","Category","91","20120531170813"
"211","Vlády_jmenované_roku_1944","1556315","Category","175","20220721082007"
"212","G8","102938","Category","182","20220531153637"
"213","Stráž_obrany_státu","66791","","21565","20230304150435"
"214","Vlády_jmenované_roku_1986","1556268","Category","175","20220721082021"
"215","První_vláda_Vlastimila_Tusara","664810","Template","2724","20230430203536"
"216","Saadaddín_Usmání","1819129","","4927","20230124204557"
"217","Premiérky","690439","Category","69","20210225013806"
"218","Úřednická_vláda","13650","","9118","20230507194039"
"219","Vlády_jmenované_roku_2022","1781911","Category","153","20220830092250"
"220","Společenství_nezávislých_států","11036","","5305","20230402154615"
"221","Vlády_jmenované_roku_1974","1556273","Category","175","20220721082019"
"222","Vlády_jmenované_roku_1999","1556253","Category","175","20220721082027"
"223","Vláda_Edvarda_Beneše","1777475","Template","2245","20230430203535"
"224","Kaigunšó","749868","","14123","20210724083535"
"225","Stínová_vláda","147467","","17326","20230629113359"
"226","Vlády_jmenované_roku_1995","1556257","Category","175","20220721082025"
"227","Financial_Action_Task_Force","1406204","","1591","20210604122111"
"228","Vlády_jmenované_roku_1970","1556370","Category","175","20220721082018"
"229","James_Marape","1759292","","2208","20221130140942"
"230","Vlády_jmenované_roku_1981","1556270","Category","175","20220721082020"
"231","Vlády_jmenované_roku_1960","1556303","Category","175","20220721082013"
"232","Vlády_jmenované_roku_2023","1854039","Category","153","20230515120545"
"233","Druhá_vláda_Jana_Černého","1777502","Template","1649","20230430203535"
"234","Vlády_České_republiky","100760","Category","310","20200630100339"
"235","Premiéři","333620","Category","254","20220119210443"
"236","Coup_de_main","1784706","","3307","20221025202012"
"237","Exilové_vlády","113236","Category","72","20170314124445"
"238","Chequers","1790505","","3832","20230515150207"
"239","Evropsko-středomořské_partnerství","688038","","1371","20171118153001"
"240","Vlády_Dánska","830284","Category","72","20201118083957"
"241","Vláda_národního_porozumění","1638962","Template","4151","20230430203536"
"242","JAA","12956","","2500","20211126134419"
"243","Vláda_Lichtenštejnska","1763821","Category","183","20220622130106"
"244","Květnový_převrat_(Polsko)","1392706","","8563","20221216161235"
"245","Vlády_jmenované_roku_2009","1555705","Category","175","20220721082032"
"246","Boloňský_proces","651868","","5292","20230228071915"
"247","Klaus_Tschütscher","559773","","1091","20221130131241"
"248","Státní_převrat_krále_Michala","1046956","","2317","20230712191204"
"249","Vlády_jmenované_roku_1953","1556308","Category","175","20220721082011"
"250","Vlády_jmenované_roku_1924","1556350","Category","175","20220721081959"
"251","Vlády_Rakouska","696601","Category","74","20201118084003"
"252","Vlády_jmenované_roku_1918","1556354","Category","175","20220721081956"
"253","Vlády_jmenované_roku_1961","1556302","Category","175","20220721082013"
"254","Hlava_vlády","974493","","2595","20220119210444"
"255","Exilové_vlády_ČSR","100732","Template","407","20190615163429"
"256","Královský_palác_v_Oslu","240626","","1870","20221130140140"
"257","První_vláda_Rudolfa_Berana","1775570","Template","2223","20230430203535"
"258","ANZUS","358964","","1327","20220817141304"
"259","Interpelace","761011","","2312","20221118180534"
"260","Kolegiální_orgán","1184897","","646","20171006084850"
"261","Pohraniční_stráž","228249","","10223","20230710111433"
"262","Vlády_jmenované_roku_1957","1556305","Category","175","20220721082012"
"263","Sdružení_karibských_států","832968","","3279","20210803075456"
"264","Vláda_Antonína_Zápotockého_a_Viliama_Širokého","1823429","Template","12071","20230430203536"
"265","Rada_Evropské_unie","5594","","29923","20230701075427"
"266","Televizní_seriály_o_premiérech","1529254","Category","78","20191011055201"
"267","Vláda_České_republiky","1609422","Category","286","20220622130047"
"268","Vlády_jmenované_roku_1993","1556260","Category","175","20220721082024"
"269","Vláda_Karla_Kramáře","661183","Template","2203","20230430203535"
"270","Vlády_jmenované_roku_1966","1556282","Category","175","20220721082016"
"271","Vlády_jmenované_roku_2008","1555838","Category","175","20220721082031"
"272","Grónská_vláda","1650783","","5220","20230514141058"
"273","Ministr_zahraničí","230776","","4698","20211124183222"
"274","Vlády_jmenované_roku_1933","1556337","Category","175","20220721082003"
"275","Abdullah_Ahmad_Badawi","1536899","","6753","20221129092735"
"276","Jan_Serada","1853605","","2998","20230512161034"
"277","Vlády_jmenované_roku_1925","1556349","Category","175","20220721082000"
"278","Keith_Rowley","1845700","","6698","20230615070350"
